specObjID,ra,dec,z
948133105749747712,181.88348,5.7778851,0.1676217
5439279994718408704,181.86773,5.7684014,0.5251316
5439305008607940608,181.50349,6.0310739,0.5123292
948129257459050496,181.67284,6.082241,0.07717557
5439435850491645952,181.61654,6.1100254,0.3471784
5439299236171894784,181.62094,6.0053849,0.5361615
948129807214864384,181.62513,6.0248849,0.09761042
5439436125369552896,181.52018,6.0719487,0.5092295
5439435025857925120,181.52987,6.0966324,0.4796101
5439299511049801728,181.70937,5.9786257,0.4132982
5439282468619571200,181.7528,5.9395686,0.4130177
5439298136660267008,181.67211,5.9529569,0.5123138
948118262342772736,181.47596,5.9793899,0.1377093
948121560877656064,181.47621,5.9491533,0.1365997
948119086976493568,181.5314,5.8964215,0.136265
5439304183974219776,181.53355,5.8860739,0.5140136
5439303909096312832,181.5732,5.8821244,0.5139573
5439304733730033664,181.58384,5.9221921,0.3477765
5439295937637011456,181.66341,5.8054896,0.6074013
5439295387881197568,181.692,5.767682,0.4642419
5439296212514918400,181.70232,5.8479175,0.3931633
5439298686416080896,181.60002,5.9845223,0.5363222
5439297586904453120,181.62802,5.9452192,0.5166073
5439297312026546176,181.65945,5.8888121,0.4818774
5439432826834669568,181.49678,6.2783306,0.5069796
5439434476102111232,181.58755,6.1791761,0.4795045
5439436400247459840,181.55909,6.2212309,0.3561398
948131456482306048,181.76574,6.1355049,0.1353091
5439445471218388992,181.72859,6.1306784,0.6237473
5439442722439319552,181.68246,6.1423649,0.4808164
5439433926346297344,181.65229,6.1227209,0.4995175
5439446845607923712,181.69573,6.1557014,0.4799324
5439443821950947328,181.77664,6.261884,0.4949063
948156195493931008,182.09473,5.7695702,0.1377596
5439254431073062912,182.09996,5.7848263,0.3678063
948150972813699072,182.01281,5.8058353,0.07526162
949224645951776768,182.02068,5.7728707,0.1649651
948152072325326848,182.02586,5.7742197,0.1652406
5439265151311433728,182.0581,5.9878508,0.4784106
949225195707590656,182.09942,5.9409113,0.1240525
5439253606439342080,182.09603,5.8668169,0.6146747
5439264876433526784,182.05955,5.9543668,0.2385127
5439282193741664256,181.82009,5.9793826,0.2678373
948132830871840768,181.85358,5.9628755,0.09963161
948132006238119936,181.92811,5.8984526,0.07492408
5439262952288178176,181.93969,5.8771767,0.4866524
5439265975945154560,181.9093,5.9159597,0.3310961
5439264326677712896,182.00874,5.9134829,0.4115586
5439469110718386176,182.10406,6.2463496,0.4420479
5439466911695130624,182.11626,6.2631658,0.5194738
5439465537305595904,182.06282,6.3072905,0.5376734
948130082092771328,181.9327,6.2400651,0.4428843
5439265701067247616,182.06808,6.0688098,0.4886288
5439255255706783744,182.10383,6.0374273,0.4921853
948152347203233792,181.98294,6.2046575,0.2677173
948151797447419904,182.06257,6.2101761,0.07471258
5439468011206758400,182.08332,6.1926768,0.5522009
5439253056683528192,182.10238,6.0139572,0.4914615
948151522569512960,182.04582,6.0673272,0.09660931
948153171836954624,181.97681,6.1279726,0.1678104
5439458115602108416,181.97856,6.0857715,0.4942507
948155370860210176,181.9551,6.1137035,0.09638008
5439266250823061504,181.9886,6.0122182,0.3933204
5439458665357922304,181.99756,6.0715421,0.4928206
5439444921462575104,181.80552,6.2746263,0.4995225
1827350718915307520,181.81866,6.2954879,0.1660049
5439446020974202880,181.83622,6.1792909,0.4928892
5439447120485830656,181.86896,6.1924177,0.4945458
5439445196340482048,181.8424,6.213146,0.4930558
5439282743497478144,181.90183,5.9944571,0.523271
948133930383468544,181.79136,6.0951713,0.135321
5439283018375385088,181.83761,6.0553751,0.6279278
5439457565846294528,181.94125,6.1609567,0.4917971
948130356970678272,181.92358,6.1117598,0.4929212
5439456466334666752,181.88845,6.1334664,0.4878593
5343764319313350656,179.68531,2.4206128,0.5254664
579847832282884096,179.69959,2.3668814,0.1251075
5343764044435443712,179.68892,2.3971006,0.4055381
5343765693702885376,179.79754,2.3893544,0.5105524
579848656916604928,179.736,2.3086423,0.04281494
5343614785731973120,178.65103,1.4478351,0.4522086
579864324957300736,178.69922,1.4736003,0.149648
5343594444766859264,178.92677,1.4635457,0.5949529
5343603790615695360,178.89925,1.5032516,0.5973217
5343595544278487040,178.93531,1.4972663,0.574315
579864050079393792,178.80788,1.413459,0.4684095
5343597193545928704,178.91345,1.6711577,0.5123967
579850031306139648,178.8972,1.5956881,0.07851467
5343604340371509248,178.91169,1.6252567,0.5975878
579851680573581312,178.87862,1.5508562,0.07834414
579864874713114624,178.84554,1.5720673,0.07665593
5343613961098252288,178.77828,1.4334539,0.5462669
5343607913784299520,178.79148,1.4759464,0.5564374
5343605439883137024,178.85151,1.5194019,0.4529687
5343608188662206464,178.84104,1.5456328,0.4506369
5343582075261046784,179.28385,1.4663329,0.2725439
5343581525505232896,179.2451,1.4238102,0.5721981
5343571355022675968,179.28369,1.4394327,0.5716846
5343582899894767616,179.2452,1.4947323,0.557108
579843434236372992,179.2918,1.4952186,0.09534281
5343583449650581504,179.2038,1.421965,0.5683588
5343584549162209280,179.21697,1.4811905,0.6893421
4327048110193004544,179.20968,1.4152541,0.5666382
5343582350138953728,179.26936,1.4850176,0.5684618
579854979108464640,179.15741,1.5868071,0.1054969
579854704230557696,179.18538,1.5879532,0.06507054
5343582625016860672,179.21882,1.5930623,0.3043403
579841784968931328,179.26605,1.6547983,0.3060223
5343593895011045376,179.00812,1.4179294,0.5729609
579852230329395200,179.02147,1.4474058,0.5033071
4327053332873236480,179.08967,1.4618733,0.2733071
5343584824040116224,179.09387,1.4663028,0.5982512
5343593345255231488,179.03985,1.4785126,0.5006471
5343593620133138432,179.04216,1.4280596,0.2744499
579850855939860480,179.15653,1.5463468,0.105481
579853329841022976,179.23906,1.5422163,0.1060347
5343735182255214592,179.17089,1.942736,0.5731037
5343598018179649536,178.95572,1.7689732,0.3325722
5343587023063371776,179.1017,1.8537607,0.2726589
579867623492184064,179.09134,1.876413,0.07896484
581049597921617920,179.25492,1.8022175,0.07800562
5343585648673837056,179.18539,1.7984907,0.5523385
5343586748185464832,179.12079,1.7835594,0.5070087
579856903253813248,179.18924,1.9182959,0.1057304
581048223532083200,179.14618,1.9133983,0.07957096
581049323043710976,179.19285,1.914053,0.1042108
579859652032882688,179.1827,1.8956131,0.1058817
581048773287897088,179.17794,1.8513461,0.1057157
5343585098918023168,179.12518,1.6784905,0.5548974
5343583999406395392,179.15949,1.683285,0.553543
5343586198429650944,179.189,1.7372904,0.5424369
5343596643790114816,178.97279,1.732995,0.5950223
5343595819156393984,179.00646,1.6670559,0.5491
5343596094034300928,179.03957,1.7451245,0.5065496
5343594994522673152,179.03562,1.7260532,0.5506861
5343594719644766208,178.9604,1.4757335,0.576484
579851955451488256,179.03346,1.5005621,0.2721221
5343595269400580096,178.97418,1.5520164,0.5035887
5343594169888952320,179.00475,1.5411303,0.5949345
5343592795499417600,178.99529,1.6283208,0.4969112
579852780085209088,179.01268,1.6462512,0.1993482
5343583724528488448,179.08585,1.6611034,0.2127358
581035029392549888,179.85256,1.4340526,0.04717178
5343550189423841280,179.92249,1.4340029,0.3609448
5343550464301748224,179.968,1.6769501,0.5655436
5343550739179655168,179.97392,1.713241,0.5616323
5343551838691282944,179.83941,1.5946014,0.2605242
5343559260394770432,179.7994,1.4106109,0.4347431
5343549364790120448,179.78835,1.4501643,0.4936368
5343549914545934336,179.77914,1.5235458,0.5732552
5343548815034306560,179.7583,1.496429,0.158661
581031181101852672,179.83766,1.5185533,0.0780485
5343552113569189888,179.97702,1.5731709,0.5589342
581034479636736000,179.9052,1.4960323,0.07814108
5343562558929653760,179.73433,1.7896776,0.4957603
5343554037714538496,179.77608,1.7594692,0.5250432
581027057933248512,179.99092,1.798062,0.07846047
581029531834411008,179.96039,1.7817095,0.07821002
581030356468131840,179.99841,1.8544614,0.07753584
581025408665806848,179.93635,1.8297716,0.07722665
5343551563813376000,179.94913,1.8384419,0.4496279
5343778887842418688,179.92139,1.9199219,0.2648059
581026783055341568,179.93091,1.891731,0.07777609
581041076706502656,179.85644,1.9242322,0.2165493
579846183015442432,179.87553,1.9051574,0.07654521
5343553213080817664,179.89221,1.9084771,0.5221223
581038053049526272,179.89601,1.8670923,0.07754608
581041626462316544,179.3712,1.4804804,0.1337858
5343570805266862080,179.44121,1.460075,0.562181
5343568331365699584,179.41951,1.4230982,0.2716378
581041901340223488,179.46714,1.5729004,0.2119117
581043825485572096,179.63733,1.5033411,0.2128627
581045749630920704,179.63607,1.6940186,0.07989738
581043275729758208,179.50741,1.6133827,0.1264008
5343562009173839872,179.55167,1.6546355,0.5310757
5343560359906398208,179.53958,1.6246487,0.5520389
579842059846838272,179.58225,1.590297,0.131687
5343559810150584320,179.59586,1.6673969,0.6127943
579843159358466048,179.63458,1.5777268,0.07814379
5343564208197095424,179.48816,1.4706263,0.5678675
581045474753013760,179.49926,1.476452,0.1770778
5343563108685467648,179.68455,1.7518747,0.4452687
579840135701489664,179.75619,1.7178672,0.1611539
581031730857666560,179.71738,1.7283018,0.07848886
579842609602652160,179.72479,1.7356748,0.07845777
581045199875106816,179.69279,1.7125437,0.07781871
581031455979759616,179.78754,1.5713537,0.07850956
5343560085028491264,179.74585,1.5530582,0.6560841
5343553487958724608,179.76363,1.5549062,0.5917279
5343561459418025984,179.70832,1.5596708,0.4926651
581044924997199872,179.66535,1.4985119,0.1762665
5343560909662212096,179.70204,1.5122156,0.569573
5343551014057562112,179.94754,1.7296476,0.4237382
5343552663325003776,179.88639,1.7446715,0.5703539
581035854026270720,179.87024,1.6958533,0.1110347
581033655003015168,179.80903,1.6918044,0.09603216
5343552938202910720,179.8052,1.710878,0.6878836
581035579148363776,179.79745,1.7102671,0.07734343
581034754514642944,179.78287,1.6435456,0.07876594
579839860823582720,179.35784,1.4700331,0.1332895
581042176218130432,179.32174,1.4685925,0.1330459
5343571080144769024,179.38274,1.4948537,0.2744896
579839585945675776,179.34421,1.4951418,0.04744093
5343572729412210688,179.35259,1.5214865,0.4052345
581046024508827648,179.49635,1.6858627,0.1485408
581044375241385984,179.51804,1.6766266,0.06645247
5343581800383139840,179.30083,1.711932,0.5061204
581042451096037376,179.41626,1.7120947,0.13277
5343574653557559296,179.35405,1.6709375,0.5758445
5343573004290117632,179.45929,1.7038864,0.2833312
5343573554045931520,179.36651,1.6241624,0.5684875
581099350822774784,180.16415,3.0728444,0.1316043
581101274968123392,180.13942,3.0797048,0.2804633
5344737387439476736,180.09162,3.1570199,0.4931741
5343781361743581184,180.11716,3.1269571,0.5653021
581107322282076160,180.30316,2.9477981,0.1020265
581107047404169216,180.27588,2.9926969,0.1347621
5344736837683662848,180.27457,2.9971141,0.4702627
581104573503006720,180.18082,3.1085171,0.130358
581106497648355328,180.26181,3.0567703,0.1344654
581105673014634496,180.19472,3.0748551,0.1354776
581106222770448384,180.22028,3.0424754,0.1364052
5344658222602276864,181.23859,2.9235582,0.6078017
5345950423290499072,181.24904,2.9425905,0.4742517
581135359828584448,181.0714,3.0854222,0.4657206
5345937504028872704,181.06897,3.0835175,0.4634914
5344681862102274048,181.07212,3.0893647,0.468098
5345948499145150464,181.10394,3.1025262,0.568515
5344682411858087936,181.09964,3.1076286,0.4689744
5345938053784686592,181.10889,3.0130654,0.4840135
5344669767474368512,181.11866,3.0082563,0.4875448
5344681312346460160,181.06684,3.0569097,0.4671319
5344671416741810176,181.16168,3.0054898,0.4851928
582196663544735744,181.06362,2.9644664,0.161007
5344669217718554624,181.0993,2.9130212,0.4797212
582197213300549632,181.09918,2.8772615,0.1636701
5344669492596461568,181.12428,2.9878179,0.485443
5345949323778871296,181.20004,2.8734254,0.1655147
5344670317230182400,181.21997,2.9252534,0.5119527
5345922110866083840,180.79819,3.3888095,0.2788632
581134260316956672,180.74676,3.3962556,0.08672007
581123540078585856,180.75246,3.1823096,0.1648477
581122715444865024,180.82797,3.1740771,0.1634728
5344706326235992064,180.74556,3.2481478,0.162976
5345925409400967168,180.75274,3.2294115,0.5658733
582182644771481600,180.97697,3.2126468,0.1802774
582181820137760768,181.00616,3.1977325,0.2269284
5344696430631342080,180.91756,3.2680462,0.3233508
5344695056241807360,180.96405,3.239254,0.4674265
581126563735562240,180.86564,3.3257734,0.1154095
5344693406974365696,180.8363,3.3168592,0.517518
5345926234034688000,180.85016,3.2877231,0.3153213
581121066177423360,180.81508,3.2888843,0.1373044
581117492764633088,180.75395,2.8363666,0.01921438
582184019161016320,180.84667,2.8345259,0.01895629
5344704676968550400,180.75555,2.9103391,0.3842472
5344681037468553216,180.98043,2.8633616,0.4481454
582186493062178816,180.92723,2.8332842,0.2935764
5344691757706924032,180.9164,2.8250853,0.4641197
581119142032074752,180.70509,3.1638862,0.1650333
5344703852334829568,180.74468,3.018483,0.631533
5344692582340644864,180.78311,2.9184358,0.3833894
581118042520446976,180.8521,2.8434754,0.13278
582184568916830208,180.85622,2.883271,0.3876086
582186218184271872,180.83844,2.8804105,0.1637684
581121341055330304,180.77421,3.1146236,0.1672758
581122440566958080,180.78314,3.1005219,0.08545071
5345926508912594944,180.82997,3.050349,0.5588788
5344692307462737920,180.85326,3.0439203,0.5649015
582185393550551040,180.82725,3.0886843,0.164037
5344680762590646272,181.02728,2.8968919,0.4496917
582183744283109376,181.04826,3.113733,0.1295235
582182369893574656,180.9218,3.164553,0.1604375
582180720626132992,180.96104,3.1350229,0.1309347
5344695880875528192,180.96131,3.1301264,0.259239
5344682136980180992,180.99645,3.0065147,0.2938919
582188966963341312,180.91153,3.0814043,0.2144518
5344692857218551808,180.88736,3.0266664,0.477737
946907700023814144,180.04234,4.0838811,0.06689233
946905226122651648,180.00601,3.9053609,0.1379544
5344733264270872576,180.09421,3.9135966,0.1385695
946905501000558592,180.09311,3.9148393,0.1367726
946904126611023872,180.09432,3.883095,0.09254744
946906600512186368,180.177,3.9648356,0.1320572
5344733814026686464,180.17719,3.9074932,0.2362875
946904401488930816,180.1819,3.9354287,0.1488042
5344734088904593408,180.1086,4.0299912,0.6309117
5344734363782500352,180.05325,4.0346311,0.4368356
946908249779628032,180.05654,4.0187342,0.07646765
5344741235730173952,180.04696,3.5384198,0.4871928
581064991084406784,180.04339,3.5358637,0.08567463
581063616694872064,180.03544,3.5748146,0.1664309
581088080828590080,180.22014,3.6319213,0.1904019
5344729690858082304,180.17782,3.537784,0.5545081
581086981316962304,180.2515,3.5527433,0.1332985
581085606927427584,180.22106,3.5922865,0.1361814
5344742884997615616,180.07128,3.7803982,0.6310946
5344741785485987840,180.05163,3.7460063,0.2380896
5344730790369710080,180.10177,3.6909641,0.5359808
5344731065247617024,180.11407,3.6732028,0.3514784
581086706439055360,180.16711,3.6486383,0.1904031
581064166450685952,180.0798,3.6428796,0.07306284
581087805950683136,180.17273,3.5491902,0.08522024
581065540840220672,180.11047,3.5871338,0.1354768
5344731340125523968,180.14277,3.6114936,0.4822312
581122165689051136,180.66517,3.5195127,0.2785139
5344707975503433728,180.67345,3.5259286,0.3247555
581107872037890048,180.5476,3.5683327,0.08964613
581111170572773376,180.56827,3.5528675,0.1328709
581120516421609472,180.59383,3.5932016,0.3607473
5344720894765060096,180.35774,3.7008672,0.5760294
581109521305331712,180.36758,3.7101368,0.1333045
5344720345009246208,180.41243,3.7047094,0.6253603
5344719245497618432,180.37486,3.5209682,0.6855823
581112270084401152,180.37738,3.577425,0.09073661
581112544962308096,180.44397,3.5984033,0.0893634
5344709349892968448,180.52572,3.5752879,0.6262866
581109796183238656,180.52375,3.6070849,0.09893247
5344719795253432320,180.45492,3.6510087,0.6284113
581107597159983104,180.45416,3.6379619,0.1332141
581108971549517824,180.278,3.5965812,0.09045015
5344721444520873984,180.29683,3.6734647,0.5871249
581108421793703936,180.26244,3.6432231,0.1349714
946906050756372480,180.30593,3.837181,0.1387861
5344731615003430912,180.19499,3.8573873,0.3889782
581111720328587264,180.34236,3.7224527,0.09042776
946917595628464128,180.34331,3.7222951,0.0908276
5344721994276687872,180.31639,3.7444796,0.6268106
5344732439637151744,180.15584,3.7691171,0.4864239
5344733539148779520,180.14413,3.8617239,0.5723663
5344732989392965632,180.09194,3.809577,0.4848414
581112819840215040,180.2689,3.7032982,0.0912208
5344707700625526784,180.68582,3.4983233,0.6410248
581118592276260864,180.65797,3.4859706,0.08695021
581119966665795584,180.67523,3.4906695,0.08727475
581108696671610880,180.55715,3.4995424,0.3238784
581109246427424768,180.58315,3.5164222,0.08848172
5344708250381340672,180.58268,3.4991975,0.4881158
581123265200678912,180.64378,3.4498114,0.08698772
5344718970619711488,180.40459,3.4945843,0.3787241
5344719520375525376,180.49611,3.5131085,0.6472592
581110620816959488,180.45566,3.4727715,0.08909158
5344706051358085120,180.6902,3.2890155,0.5113212
581119416909981696,180.57554,3.3050472,0.08272237
5344718145985990656,180.57604,3.3189329,0.522836
581122990322771968,180.62945,3.2925511,0.1325181
5344718420863897600,180.55063,3.398632,0.5373071
4327004404605800448,178.42234,1.3330332,0.4001563
579873945684043776,178.44718,1.355263,0.2852435
579872021538695168,178.47396,1.3206811,0.07836322
5343647221324992512,178.25869,1.3813646,0.5144376
579894561527064576,178.24166,1.2877903,0.08090112
319899092408887296,178.2846,1.1224931,0.1376368
5343645022301736960,178.27627,1.1065411,0.4880715
5343632377918017536,178.33451,1.2306237,0.4737347
579873395928229888,178.32969,1.2176322,0.07708656
319904040211212288,178.333,1.2084457,0.1369309
319910912158885888,178.35627,1.2028535,0.07788394
5343646121813364736,178.24295,1.2075738,0.5479199
319902940699584512,178.27614,1.1997651,0.07861159
4326994509001150464,178.31825,1.1880569,0.3162841
319900741676328960,178.31542,1.2045941,0.0779572
5343646946447085568,178.28441,1.237203,0.2920918
4326995058756964352,178.31314,1.2684583,0.07605887
4326993134611615744,178.2935,1.2715296,0.5383401
5343634576941273088,178.37485,1.3438591,0.4740105
4327005229239521280,178.39022,1.343901,0.4739141
579906931032877056,177.91817,1.40614,0.1215655
5343654368150573056,177.94934,1.38213,0.5378384
4325955200450056192,177.89874,1.2592743,0.4945359
579908305422411776,177.9783,1.3609386,0.3094571
5343653268638945280,177.99765,1.3731588,0.4759353
5343655192784293888,177.93127,1.3428899,0.4496292
4325958224107032576,177.89964,1.1048087,0.5316709
4326982139495337984,178.0367,1.2068853,0.4668926
319866656815867904,177.94051,1.2108593,0.450394
5343646671569178624,178.19867,1.3966773,0.5094617
579894011771250688,178.09523,1.3948607,0.1599635
5343648045958713344,178.14006,1.4052631,0.354133
579895111282878464,178.07589,1.2596343,0.07721238
5343645846935457792,178.13955,1.3812483,0.5137336
4325966470444240896,178.04772,1.2481276,0.4893418
579893736893343744,178.02656,1.2677355,0.2903048
4325955475327963136,177.91983,1.2447774,0.4495902
4325966195566333952,177.94305,1.2788071,0.4652605
4325966745322147840,177.99345,1.2508673,0.4895813
4325951627037265920,177.9971,0.83847079,0.2850798
319880950467028992,178.00767,0.85835079,0.195847
4325960423130288128,177.89615,0.83712135,0.5762105
4325970043857031168,178.16842,1.0224277,0.5820199
319881500222842880,178.07307,0.99236717,0.07722432
319879026321680384,178.11362,0.98236011,0.4005105
4326985712908128256,177.89581,1.0124542,0.5402551
4325957949229125632,177.9065,1.0202693,0.5391791
4325959323618660352,177.92006,0.91606836,0.5107464
4326984888274407424,177.90724,0.91929067,0.5098045
4325959873374474240,177.91206,0.93349901,0.5095974
4326986812419756032,178.04885,1.0521884,0.5828561
4325968669467496448,178.02802,1.0453529,0.4605616
4325959598496567296,177.97899,1.0243046,0.4527196
4325959048740753408,178.00418,1.0302665,0.4499392
4325957124595404800,177.93676,1.0094044,0.362598
319877102176331776,178.06379,1.0434718,0.1573122
4325958498984939520,178.00018,0.98352447,0.5139531
4326986537541849088,178.06284,0.99051281,0.4906928
4325970318734938112,178.04751,0.98541102,0.4900618
319880400711215104,177.9729,0.9413233,0.231754
4325956849717497856,177.93702,0.91158145,0.509427
4326985438030221312,178.05173,0.883535,0.5098156
4325949977769824256,178.03818,0.88084027,0.5083798
4325971143368658944,178.00455,0.89810108,0.5105716
4325970593612845056,178.02197,0.90919908,0.5097081
319879850955401216,178.03736,0.90861151,0.106181
4326987362175569920,177.97869,0.90953851,0.5104155
4325970868490752000,177.98854,0.91928519,0.5074969
319882049978656768,178.00822,0.94223952,0.04741679
319869405594937344,177.9306,1.0789008,0.2664763
319877926810052608,177.96426,1.1232328,0.2935168
319878751443773440,177.96705,1.1016711,0.08889836
4325967569955868672,178.05952,1.0865315,0.6107172
4326982689251151872,178.06309,1.1203145,0.665967
4326983239006965760,178.03514,1.0897652,0.5452664
319879576077494272,178.00958,1.1223171,0.1598665
4325969219223310336,178.23641,1.0994223,0.5641146
4326998082413940736,178.23114,1.0989479,0.4895511
5343644472545923072,178.22976,1.0884532,0.4886469
4326997532658126848,178.14329,1.0776853,0.4912795
4325968944345403392,178.13375,1.0719151,0.5481804
4325969494101217280,178.15289,1.0989378,0.4684007
5343643373034295296,178.15935,1.1289062,0.4679816
319878476565866496,178.15959,1.0658778,0.137651
5343643647912202240,178.1706,1.0997401,0.5408145
5343645297179643904,178.2181,1.3391891,0.5131049
4326984338518593536,178.14641,1.2506676,0.5650861
579895386160785408,178.21875,1.2525688,0.09431977
5343645572057550848,178.16402,1.2816006,0.562903
319902390943770624,178.20573,1.2222209,0.08045898
319878201687959552,178.19194,1.1947851,0.07781389
5343644197668016128,178.18418,1.1977474,0.5691501
4326982964129058816,178.09213,1.2086114,0.5301906
4325968394589589504,178.10624,1.097629,0.4694895
4326996982902312960,178.10045,1.0963833,0.4685202
4326987087297662976,178.07465,1.0847375,0.4668334
4325967844833775616,178.08406,1.0866404,0.5096809
4326984063640686592,178.08465,1.1119135,0.4904464
319877377054238720,178.14934,1.1992687,0.07965945
4325900774624481280,177.20284,1.4004336,0.5195538
4325901874136109056,177.18742,1.2464168,0.5685552
578715334349973504,177.27954,1.3899665,0.07656959
319843841949591552,177.2264,1.0988012,0.1265019
5324427757970804736,177.22847,1.1870692,0.3835486
4325904073159364608,177.24805,1.1866608,0.6190017
579917651271247872,177.51185,1.4046236,0.07830092
4325922489979129856,177.48591,1.3973419,0.5429894
4325912319496572928,177.40472,1.3857843,0.6413107
5324414288953364480,177.36448,1.307175,0.3506137
4325913419008200704,177.38818,1.3465642,0.5346699
5324417862366154752,177.41487,1.3723176,0.545633
319844116827498496,177.32357,1.2394976,0.09388527
4325913144130293760,177.28931,1.3307716,0.3482825
578713685082531840,177.30751,1.3223805,0.3514139
4325912869252386816,177.35049,1.3487009,0.3801877
4325903798281457664,177.24832,1.2586142,0.3499128
4325913968764014592,177.31658,1.3122647,0.5491908
5324414563831271424,177.31018,1.3126809,0.5497936
319848239996102656,177.25657,0.78088676,0.125738
318795183003035648,177.20034,0.77423716,0.1279448
4325908471205875712,177.19072,0.79801406,0.583189
319847140484474880,177.25868,0.83776255,0.2614195
319857036089124864,177.4963,1.0540738,0.4593582
4325915892909363200,177.36516,0.98324219,0.3208096
319855111943776256,177.40563,0.98001354,0.1559146
4325916442665177088,177.42254,0.99560622,0.2956197
5324425009191735296,177.20288,0.98656626,0.4505253
4325902973647736832,177.19877,0.99671269,0.4597982
319848514874009600,177.20978,0.96759949,0.4570594
4325905172670992384,177.24698,0.97517131,0.6300842
4325904622915178496,177.20887,0.98004806,0.6156117
319844941461219328,177.23887,0.99934048,0.1559336
319846590728660992,177.31111,0.97271467,0.1328388
4325919466322153472,177.28477,0.90468566,0.451838
319844666583312384,177.3114,0.92818658,0.3513766
579906656154970112,177.83884,1.3829921,0.2882403
1827416139857160192,179.71041,6.7292233,0.3601297
6067598667787030528,179.78426,6.7004635,0.4734918
6067595919007961088,179.80697,6.7564419,0.5948816
6067585198769590272,179.97874,6.8205001,0.3040704
1827415040345532416,179.88302,6.6906305,0.1024777
1826214103736150016,179.91176,6.8396258,0.1522658
6067586573159124992,179.94028,6.8429611,0.4852176
5457500006130143232,179.9455,6.8297924,0.6353987
1827420537903671296,179.88805,6.8482257,0.02314387
5457479115409215488,179.63241,6.4766651,0.6434991
1826221800317544448,179.55829,6.421999,0.03838558
5457471693705728000,179.54543,6.3443035,0.230471
1826223724462893056,179.6173,6.4018666,0.4392326
5457480764676657152,179.60662,6.6221393,0.5292114
5457480214920843264,179.61957,6.5529351,0.5662219
1826224274218706944,179.47227,6.4894733,0.1060655
1826224823974520832,179.47667,6.3633873,0.3685616
5457473068095262720,179.49323,6.4404067,0.6418208
5457470044438286336,179.5132,6.4290168,0.4404575
1827417239368787968,179.99772,6.3911566,0.1284794
1826211904712894464,179.90551,6.4000984,0.1411859
5457492859304562688,179.91471,6.3810289,0.5768917
1827416964490881024,179.96365,6.4140919,0.1017333
6067586298281218048,179.9764,6.6202249,0.4093896
5457490660281307136,179.89403,6.5221215,0.4884675
1827414215711811584,179.99636,6.5364646,0.08043889
1826210805201266688,179.95481,6.5066584,0.1833783
5457491210037121024,179.91591,6.5709774,0.6283172
5457484063211540480,179.72796,6.3444419,0.5368652
1826210255445452800,179.7926,6.3381102,0.06216415
5457490110525493248,179.78994,6.4175491,0.5589647
1826214378614056960,179.77422,6.4034511,0.1020283
1826211629834987520,179.85252,6.3666464,0.1413715
5457502205153398784,179.92816,6.4706413,0.575149
1827413940833904640,179.84853,6.4412422,0.1320928
5457479665165029376,179.65641,6.3649757,0.6555085
5457479940042936320,179.69741,6.4161766,0.643762
5457483788333633536,179.6938,6.3874082,0.5373679
1826212454468708352,179.92832,6.6407141,0.1347875
6067584923891683328,179.90526,6.661955,0.513948
5457481589310377984,179.66703,6.6774348,0.5706821
1826225098852427776,179.65161,6.6114099,0.11288
1826226198364055552,179.67224,6.5933104,0.1129782
1826213553980336128,179.80977,6.6562092,0.07459909
1827413665955997696,179.79313,6.6185935,0.1512254
5457332880362721280,178.63329,5.6422169,0.5657813
946975045111015424,178.82793,5.652007,0.07417103
5457321885246443520,178.8874,5.6912358,0.4795374
5457323809391792128,178.9309,5.8665963,0.417419
5457322435002257408,178.91145,5.8945493,0.6171913
5457323259635978240,178.87234,5.8962706,0.2874879
945924461733898240,178.76272,5.7665483,0.1071076
945925561245526016,179.20126,5.6456699,0.07701129
5457299070380167168,179.17118,5.6700224,0.3338739
5457299895013888000,179.27429,5.8090536,0.4876682
5457300994525515776,179.2112,5.8721631,0.5405749
946971471698225152,179.1652,5.7852117,0.03885705
946973395843573760,179.1724,5.7210394,0.03883923
945923362222270464,179.1319,5.7331609,0.1045239
5457462072978984960,179.18745,6.1977035,0.5347252
5457460973467357184,179.26143,6.2407967,0.5689973
946982466814502912,179.24079,6.2064704,0.1084235
5457311989641793536,179.008,5.9963715,0.4900984
5457313089153421312,179.0633,6.021798,0.5155988
5457313913787142144,179.10997,6.1492481,0.3020785
5457312539397607424,179.02533,6.0069799,0.4869986
946984390959851520,179.28329,6.1349859,0.1093794
946984940715665408,179.27785,6.0899851,0.1087596
5457302368915050496,179.18288,6.0443314,0.2345088
5457461523223171072,179.17585,6.1500483,0.5364051
5457310890130165760,179.12633,5.9428357,0.4494836
946971746576132096,179.14417,5.849597,0.1047514
945921438076921856,179.12937,5.9114244,0.1478492
5457301544281329664,179.18246,5.9629822,0.5304773
946974495355201536,178.94752,5.8429025,0.4058155
5457310340374351872,179.0384,5.7928406,0.4106586
945924736611805184,178.94253,5.7565842,0.07593652
5457310615252258816,178.97358,5.7892812,0.3990347
946971196820318208,178.9979,5.8156909,0.05007337
945923911978084352,179.04087,5.8177909,0.04011291
946972571209852928,179.06865,5.8269613,0.126002
945922812466456576,179.08681,5.8430489,0.04632698
5457311439885979648,179.09192,5.9066682,0.4809561
5457312264519700480,179.07041,5.8947176,0.2999618
5457460698589450240,179.30235,6.3191911,0.4019621
5457302918670864384,179.29611,6.0873528,0.3002454
1826221250561730560,179.30432,6.1081193,0.3006148
946981917058689024,179.29697,6.1166484,0.1090797
5457302643792957440,179.31708,6.0798816,0.4889008
